,date,Plate temp,scene temp,foreTotalRadiation,powerA,powerB,powerC,average power,foreWindSpeed,foreWindDirection,OT
4148,2019/6/22 20:00,3.43,-3.2,582,4888.8,4925.14,5075.22,4963.05,4,289,10.18122197
4149,2019/6/22 21:00,4.2,-2.9,644,5499.84,5204.82,5350.35,5351.67,2.8,311,11.28018619
4150,2019/6/22 22:00,5.05,-2.9,620,5279.6,5226.9,5440.4,5315.63,6,280,11.0251954
4151,2019/6/22 23:00,4.31,-3,608,5197.5,5183.68,5277.2,5219.46,5.2,281,10.78610369
4152,2019/6/23 0:00,3.24,-3.3,612,5176.32,5183.68,5335.68,5231.89,1.9,280,10.81445208
4153,2019/6/23 1:00,3.39,-2.8,611,5272.8,5208,5299.7,5260.17,3.2,312,10.89940156
4154,2019/6/23 2:00,3.59,-2.5,613,5197.5,5180.12,5331.93,5236.52,3.4,309,10.80281945
4155,2019/6/23 3:00,3.53,-2.5,614,5251.5,5259.5,5354.58,5288.53,4.5,272,10.92085473
4156,2019/6/23 4:00,3.68,-2.7,616,5230.24,5238.27,5346.6,5271.7,3.4,287,10.89187547
4157,2019/6/23 5:00,4.31,-3,605,5161.91,5165.7,5280.77,5202.79,3.7,297,10.7410175
4158,2019/6/23 6:00,4.39,-2.7,605,5134.99,5123.56,5222.61,5160.39,2.4,277,10.67833711
4159,2019/6/23 7:00,4.99,-2.4,601,5098.7,5103.52,5243.8,5148.67,4.3,293,10.62054312
4160,2019/6/23 8:00,4.56,-2.7,577,4845.12,4763.7,4958.69,4855.84,5,295,10.01291799
4161,2019/6/23 9:00,4.72,-2,577,4832.58,4815.18,4984.05,4877.27,4.1,308,10.01216632
4162,2019/6/23 10:00,4.26,-2.4,576,4845.6,4816.28,4925.76,4862.55,3.8,268,10.01502624
4163,2019/6/23 11:00,4.93,-1.5,560,4596.8,4549.2,4723.84,4623.28,1.2,311,9.474106613
4164,2019/6/23 12:00,4.91,-2.3,540,4509,4509.12,4616.64,4544.92,4.3,289,9.332350365
4165,2019/6/23 13:00,3.85,-2.2,532,4461.24,4414.88,4522.56,4466.23,2.6,295,9.476230458
4166,2019/6/23 14:00,4.31,-2.2,531,4420.56,4347.84,4536.02,4434.81,4.7,278,9.117275006
4167,2019/6/23 15:00,4.16,-1.9,517,4318,4314.24,4421.25,4351.16,6,290,8.952199072
4168,2019/6/23 16:00,3.64,-1.6,510,4290.3,4245.28,4387.24,4307.61,3.2,283,8.811714254
4169,2019/6/23 17:00,3.64,-2,496,4187.48,4104,4278.64,4190.04,4,273,8.592190242
4170,2019/6/23 18:00,3.33,-1.9,473,3964.4,3940.14,4101.9,4002.15,4.5,284,8.190796171
4171,2019/6/23 19:00,3.31,-2.2,471,3928.32,3919.83,4021.38,3956.51,5.1,282,8.108986401
4172,2019/6/23 20:00,2.81,-2,458,3858.95,3818.28,3938.2,3871.81,4.5,283,7.925029008
4173,2019/6/23 21:00,2.74,-2,428,3692.15,3659.4,3729.18,3693.58,4.3,273,7.581340444
4174,2019/6/23 22:00,2.24,-2.2,407,3522.56,3452.4,3548.01,3507.66,4.1,294,7.383514993
4175,2019/6/23 23:00,1.95,-2.5,407,3431.22,3374.02,3555.15,3453.46,4.1,294,7.08381035
4176,2019/6/24 0:00,1.43,-2.5,359,3185.51,3155.6,3249.51,3196.87,4.8,274,6.592222014
4177,2019/6/24 1:00,0.24,-2.9,295,2789.88,2743.27,2806.65,2779.93,4,278,5.755161166
4178,2019/6/24 2:00,-0.41,-3,293,2592.84,2588.08,2637.2,2606.04,2.5,284,5.351010725
4179,2019/6/24 3:00,-0.71,-3,235,2311.02,2279.97,2318.2,2303.06,2.7,320,4.737942903
4180,2019/6/24 4:00,-0.79,-3,231,2282.88,2238.39,2297.44,2272.9,2.7,280,4.673270758
4181,2019/6/24 5:00,-1.25,-3.1,205,2094.96,2044.35,2102.82,2080.71,3,272,4.25961614
4182,2019/6/24 6:00,-1.29,-3,201,2056.15,2015.5,2054.24,2041.96,4.4,274,4.203098122
4183,2019/6/24 7:00,-1.33,-3,201,1994.65,1992.96,2030.49,2006.03,4.4,274,4.104930922
4184,2019/6/24 8:00,-1.98,-3.4,162,1668,1610.08,1718.64,1665.57,4.1,282,3.357292094
4185,2019/6/24 9:00,-2.23,-3.5,146,1589.26,1557,1591.55,1579.27,3.6,277,3.153184327
4186,2019/6/24 10:00,-2.35,-3.5,137,1547.34,1487.3,1515.1,1516.58,4.3,290,3.041809958
4187,2019/6/24 11:00,-2.89,-3.7,128,1366.12,1313.55,1424.75,1368.14,3.8,298,2.648447179
4188,2019/6/24 12:00,-3.98,-4.1,80,997.92,988.13,970.2,985.42,4.3,273,1.853686868
4189,2019/6/24 13:00,-4.89,-4.4,55,740.88,670.32,679.14,696.78,2.4,285,1.229473808
4190,2019/6/24 14:00,-5.02,-4.4,52,635.19,631.12,643.9,636.74,3.7,279,1.079798944
4191,2019/6/24 15:00,-5.23,-4.5,49,580.55,554.04,605.2,579.93,4.5,276,0.989681123
4192,2019/6/24 16:00,-5.48,-4.6,40,544.8,516.04,507,522.61,4.4,287,1.000092479
4193,2019/6/24 17:00,-5.87,-5,34,433.28,405,414.19,417.49,4.5,283,0.684763894
4194,2019/6/24 18:00,-6.12,-5.2,32,363.42,381.33,388.6,377.78,6,274,0.634182321
4195,2019/6/24 19:00,-15.37,-15.1,67,794.76,844.74,800.8,813.43,0.8,122,1.470852793
4196,2019/6/24 20:00,-14.87,-15,73,890.52,884.37,880.68,885.19,0.8,120,1.67071496
4197,2019/6/24 21:00,-14.21,-14.9,79,989.14,1003.58,940.58,977.77,0.8,112,1.902742295
4198,2019/6/24 22:00,-13.73,-14.7,88,1041.12,1019.56,1022.45,1027.71,0.8,127,2.010302197
4199,2019/6/24 23:00,-13.19,-14.5,95,1095.92,1123.2,1117.55,1112.22,0.7,120,2.163777486
4200,2019/6/25 0:00,-10.81,-14.4,103,1269.09,1294.17,1226.07,1263.11,0.8,129,2.588504673
4201,2019/6/25 1:00,-11.64,-14.2,115,1335.7,1328.48,1351.72,1338.63,1.7,105,2.737383239
4202,2019/6/25 2:00,-10.72,-13.9,125,1436,1435.14,1463.7,1444.95,1.6,131,2.956628214
4203,2019/6/25 3:00,-9.48,-13.3,143,1623.05,1580.15,1649.1,1617.43,1.4,108,3.378522188
4204,2019/6/25 4:00,-7.25,-12.3,191,1973.4,1989.27,2060.57,2007.75,1.7,128,4.175162349
4205,2019/6/25 5:00,-6.99,-12.1,198,2084.88,2039.18,2120.58,2081.55,0.2,140,1.984718796
4206,2019/6/25 6:00,-5.56,-11.7,215,2162.45,2134.09,2301,2199.18,1,119,4.583424228
4207,2019/6/25 7:00,-1.96,-10.3,268,2575.62,2537.08,2665.68,2592.79,1.3,92,5.445591269
4208,2019/6/25 8:00,-1.44,-10,276,2635.23,2623.92,2739.21,2666.12,0.7,121,5.576895181
4209,2019/6/25 9:00,-0.47,-9.2,294,2768.04,2702.7,2866.22,2778.99,1.3,120,5.819460144
4210,2019/6/25 10:00,-0.14,-9.3,303,2814.75,2820.51,2924.46,2853.24,2.3,134,5.957506186
4211,2019/6/25 11:00,0.24,-8.5,327,2992.8,2954.84,3118.5,3022.05,1.8,120,6.268843022
4212,2019/6/25 12:00,0.16,-7.9,354,3183.1,3128.06,3323.71,3211.62,2.7,153,6.622869212
4213,2019/6/25 13:00,0.03,-8.2,359,3215.52,3180.9,3344.44,3246.95,1.5,169,6.686701083
4214,2019/6/25 14:00,0.24,-7.9,362,3264.03,3220.06,3383.88,3289.32,3,138,6.776216881
4215,2019/6/25 15:00,1.37,-7,393,3522.28,3489.96,3593.01,3535.08,1.2,147,7.273147703
4216,2019/6/25 16:00,1.72,-6.7,387,3522.56,3579.27,3690.68,3597.5,2.2,122,7.354563265
4217,2019/6/25 17:00,2.41,-6.5,434,3858.4,3834.74,3941.96,3878.37,1.7,138,7.96404801
4218,2019/6/25 18:00,2.81,-6.2,485,3897.65,3987.72,4133.67,4006.35,2.8,120,8.146664652
4219,2019/6/25 19:00,3.53,-6.4,495,4193.62,4092,4284.49,4190.04,2.7,120,8.650559353
4220,2019/6/25 20:00,4.53,-5.7,488,2629.64,2689.95,4903.94,3407.84,3,123,7.055082517
4221,2019/6/25 21:00,1.06,-6.4,249,1816.78,1890.4,1536.75,1747.98,3.1,148,3.885003254
4222,2019/6/25 22:00,-0.89,-6.5,260,1538.7,1520.7,1589.28,1549.56,2.7,146,3.34241483
4223,2019/6/25 23:00,-1.73,-6.5,269,1670.4,1646.96,1692.95,1670.1,4.1,163,3.589539613
4224,2019/6/26 0:00,-3.02,-6.7,209,1442.79,1336.66,1304.72,1361.39,4.1,158,3.007992426
4225,2019/6/26 1:00,-3.27,-6.2,233,1470,1457.4,1440.01,1455.8,1.7,139,3.085131297
4226,2019/6/26 2:00,-3.27,-6.4,220,1512.49,1452.55,1396.95,1454,3.9,131,3.162302732
4227,2019/6/26 3:00,-2.43,-5.7,265,1614.69,1630.98,1714.18,1653.28,2.5,179,3.411807374
4228,2019/6/26 4:00,-2.16,-6,281,1700.3,1728.06,1872.24,1766.87,5.4,168,3.737047786
4229,2019/6/26 5:00,-1.91,-5.9,270,1769.7,1731.9,1818.28,1773.29,5.4,169,3.813195488
4230,2019/6/26 6:00,-1.89,-5.9,267,1810.41,1762.76,1822.59,1798.59,1.7,183,3.779532415
4231,2019/6/26 7:00,-1.68,-5.6,265,1741.94,1649.52,1780.2,1723.89,0.7,131,3.675138483
4232,2019/6/26 8:00,-1.64,-5.5,261,1755.82,1670.13,1818.28,1748.08,3.3,182,3.689044204
4233,2019/6/26 9:00,-1.12,-5.3,277,1776.64,1768.96,1871.36,1805.65,2.9,234,3.739404084
4234,2019/6/26 10:00,-0.85,-5.2,326,1884.6,2254.54,2300.76,2146.63,2.4,199,4.222541226
4235,2019/6/26 11:00,0.53,-5.1,340,2324.9,2173.5,2657.28,2385.23,1.9,187,4.91620927
4236,2019/6/26 12:00,0.56,-5.1,317,2172.88,2132.1,2152.8,2152.59,3,175,4.55642173
4237,2019/6/26 13:00,1.08,-5,356,2294.37,2335.58,2349.54,2326.5,2.3,207,4.834265392
4238,2019/6/26 14:00,1.35,-4.7,338,2208.48,2147.18,2390.83,2248.83,0.8,218,4.686595071
4239,2019/6/26 15:00,0.76,-5.1,275,1747.52,1794.7,1783.6,1775.27,3.9,189,3.793891512
4240,2019/6/26 16:00,-0.27,-5.3,285,2070,2125.92,2128.28,2108.07,1.7,195,4.380928183
4241,2019/6/26 17:00,-0.06,-5,293,2124.44,2097.6,2218.58,2146.87,2.5,193,4.47878897
4242,2019/6/26 18:00,0.77,-4.9,379,2730.42,3162.44,3141.84,3011.57,2.7,156,5.989221198
4243,2019/6/26 19:00,2.22,-4.6,405,3837.24,3609.95,3549.6,3665.6,1.5,171,7.683844874
4244,2019/6/26 20:00,3.97,-4.3,344,2832.96,2619,2383.04,2611.67,2,238,5.698845632
4245,2019/6/26 21:00,3.45,-4.4,357,2527.1,2380,2475.2,2460.77,0.6,241,5.272708593
4246,2019/6/26 22:00,3.56,-4.4,381,2451.6,2469.24,2665.6,2528.81,2,240,5.270942654
4247,2019/6/26 23:00,7.99,-3.1,597,5272.9,5226.9,5304,5267.93,0,292,11.01801767
4248,2019/6/27 0:00,9.33,-2.9,597,5085.21,5129.36,5156.16,5123.58,1.2,260,10.65996359
4249,2019/6/27 1:00,14.62,-2.6,591,4870.84,4873.94,4943.4,4896.06,0.6,226,10.29273586
4250,2019/6/27 2:00,13.3,-2.8,598,4914.9,4918.95,4963.64,4932.5,0.6,217,10.34760105
4251,2019/6/27 3:00,14.66,-2.4,592,4867.51,4859.94,4989.68,4905.71,3.1,213,10.30888727
4252,2019/6/27 4:00,15.05,-2.5,594,4850.4,4849.32,4963.96,4887.89,1.7,259,10.25490338
4253,2019/6/27 5:00,14.14,-2.3,598,4923.67,4856.85,5078.95,4953.16,3.2,269,10.38582952
4254,2019/6/27 6:00,13.81,-2.6,591,4846.03,4885.92,4944.24,4892.06,2.4,260,10.22940146
4255,2019/6/27 7:00,14.22,-2.3,595,4899.95,4871.91,5007.78,4926.55,3.2,260,10.33087326
4256,2019/6/27 8:00,14.39,-1.5,588,4848.03,4838.54,4922.52,4869.7,0,278,10.23449658
4257,2019/6/27 9:00,14.3,-1.9,592,4854.52,4827.6,4976.64,4886.25,3.1,262,10.24465716
4258,2019/6/27 10:00,13.58,-1.7,584,4792.2,4757.17,4927,4825.46,4.1,255,10.12647234
4259,2019/6/27 11:00,13.41,-1.7,592,4777.5,4761.92,4936.61,4825.34,1.9,270,10.07826903
4260,2019/6/27 12:00,13.79,-1.9,587,4822.07,4834.08,4923.67,4859.94,3.8,256,10.47448665
4261,2019/6/27 13:00,13.03,-1.4,581,4786.49,4836.93,4948.68,4857.37,1.2,235,10.13795731
4262,2019/6/27 14:00,12.64,-1.4,582,4728.42,4726.26,4912.93,4789.2,2.5,234,10.00243556
4263,2019/6/27 15:00,12.83,-1.2,574,4727,4713.96,4847.04,4762.67,2.8,254,9.963449684
4264,2019/6/27 16:00,13.06,-1.2,577,4660.5,4667,4860,4729.17,3.7,185,9.936018984
4265,2019/6/27 17:00,12.43,-1.4,573,4693.71,4706.73,4875.99,4758.81,3.7,277,9.927188773
4266,2019/6/27 18:00,13.72,-0.9,568,4610.18,4543,4706,4619.73,1.8,270,9.697822498
4267,2019/6/27 19:00,13.72,-0.9,574,4636.3,4654.65,4769.28,4686.74,3.1,267,9.80322476
4268,2019/6/27 20:00,13.26,-1,551,4446.93,4687.2,4647.5,4593.88,3.3,279,9.551222099
4269,2019/6/27 21:00,12.76,-0.6,523,4578,4583.56,4564,4575.19,2,220,9.633087265
4270,2019/6/27 22:00,13.03,-0.6,551,4251,4316.24,4537.47,4368.24,1.1,220,9.084141572
4271,2019/6/27 23:00,13.26,-0.8,519,4251.03,4172.91,4336.02,4253.32,3.4,277,8.965977924
4272,2019/6/28 0:00,11.85,-0.8,530,4329.55,4323.06,4415.3,4355.97,2.4,269,9.115020184
4273,2019/6/28 1:00,12.93,-0.3,526,4264.05,4277.12,4407,4316.06,1.8,243,9.481912736
4274,2019/6/28 2:00,12.87,-0.5,532,4270.62,4244.52,4407.96,4307.7,5,280,9.063474826
4275,2019/6/28 3:00,12.72,-0.9,513,4151.7,4158,4264,4191.23,3.3,247,8.806148072
4276,2019/6/28 4:00,12.85,0,502,4080.65,4029.01,4211.85,4107.17,4.3,280,8.664213033
4277,2019/6/28 5:00,13.1,-0.4,495,4074.1,4015.15,4152.48,4080.58,2.5,285,8.624783363
4278,2019/6/28 6:00,12.95,-0.1,489,3960.59,3955.68,4126.24,4014.17,2.3,280,8.455596958
4279,2019/6/28 7:00,12.16,-0.7,481,3950.8,3888.1,4032.6,3957.17,3.3,270,8.359414322
4280,2019/6/28 8:00,11.91,-0.4,475,3852.03,3860.24,4013.31,3908.53,2.8,278,8.229059959
4281,2019/6/28 9:00,11.91,0,473,3852.84,3821.4,3986.95,3887.06,3.1,278,8.195339438
4282,2019/6/28 10:00,11.41,-0.2,453,3846.22,3787.53,3813.12,3815.62,4,278,8.091269314
4283,2019/6/28 11:00,11.91,-0.2,449,3694.99,3675.16,3787.53,3719.23,2.1,269,7.884322982
4284,2019/6/28 12:00,11.82,0.2,432,3511.2,3545.42,3648.72,3568.45,3.8,269,7.580599331
4285,2019/6/28 13:00,11.12,0,423,3576.01,3488.74,3568.18,3544.31,6.5,279,7.59770006
4286,2019/6/28 14:00,10.72,-0.5,424,3543.12,3440.97,3560.31,3514.8,3.3,279,7.490443553
4287,2019/6/28 15:00,10.6,-0.2,423,3507.27,3427.71,3598.88,3511.29,3.9,287,7.467827122
4288,2019/6/28 16:00,10.18,0,397,3334.87,3283.38,3408.37,3342.21,4.9,281,7.381494793
4289,2019/6/28 17:00,9.99,0,391,3224.58,3223.44,3349.98,3266,4.5,274,6.965082465
4290,2019/6/28 18:00,8.97,0,388,3095.4,3177.75,3345,3206.05,6.5,281,6.846868655
4291,2019/6/28 19:00,8.43,-0.1,372,3066.81,3082.34,3232.32,3127.16,4.8,263,6.637662673
4292,2019/6/28 20:00,7.49,0,342,2954.12,2925.16,3001.58,2960.29,5.5,278,6.32431576
4293,2019/6/28 21:00,7.51,0,334,2908.62,2864.5,2945.38,2906.17,3,279,6.185727499
4294,2019/6/28 22:00,7.58,0,306,2739.12,2686.5,2732.38,2719.33,2.9,258,5.815907149
4295,2019/6/28 23:00,7.01,-0.1,296,2637.42,2633.53,2697.24,2656.06,3.4,268,5.66080056
4296,2019/6/29 0:00,6.72,-0.3,285,2546.25,2467.4,2629.64,2547.76,3.4,267,5.442979419
4297,2019/6/29 1:00,6.26,-0.3,259,2393.6,2406.56,2451.19,2417.12,4.7,283,5.186694972
4298,2019/6/29 2:00,5.45,-0.1,244,2257.2,2237.2,2315.39,2269.93,3.2,279,4.805439858
4299,2019/6/29 3:00,5.12,-0.2,244,2104.29,2094.4,2115.36,2104.68,3.2,279,4.451681264
4300,2019/6/29 4:00,3.85,-0.3,184,1814.12,1738.24,1855.04,1802.47,2.8,264,3.765019276
4301,2019/6/29 5:00,2.81,-0.5,137,1497.96,1484.58,1445.84,1476.13,3.1,279,3.018859642
4302,2019/6/29 6:00,-0.68,-0.9,60,724.39,704.08,725.46,717.98,2,279,1.296544844
4303,2019/6/29 7:00,-0.87,-0.9,57,676,663.46,680.74,673.4,1.7,273,1.219192989
4304,2019/6/29 8:00,-1.12,-0.9,53,593.12,577.06,634.5,601.56,2.2,260,1.068287396
4305,2019/6/29 9:00,-1.46,-1.1,45,551.86,543.51,543.51,546.29,2.2,272,0.897169936
4306,2019/6/29 10:00,-2.85,-1.4,21,324.38,315.84,306.44,315.55,1.6,274,0.518576553
4307,2019/6/29 11:00,0.01,0.1,1,0,0,0,0,0.1,1,0.379993053
4308,2019/6/29 12:00,-10.87,-10,2,41.37,24.68,64.24,43.43,2.5,63,0.050674308
4309,2019/6/29 13:00,-10.83,-10,4,49.36,25,52.47,42.28,4.2,79,0.032755199
4310,2019/6/29 14:00,0.01,0.1,1,0,0,0,0,0.1,1,0.379993053
4311,2019/6/29 15:00,-10.1,-10,59,73.08,52.4,93.15,72.88,4.2,73,0.140148036
4312,2019/6/29 16:00,-10.04,-9.9,59,80.6,52.88,92.4,75.29,4.2,73,0.150247645
4313,2019/6/29 17:00,-10.02,-10,58,82.55,53.41,92.55,76.17,5.3,67,0.138346411
4314,2019/6/29 18:00,-10,-9.9,66,88.48,57.33,106.25,84.02,4.8,71,0.166081336
4315,2019/6/29 19:00,-10.04,-10,45,70.62,39.66,110.16,73.48,2,60,0.181780099
4316,2019/6/29 20:00,-10.12,-10,45,70.95,38.7,118.08,75.91,2,60,0.17938004
4317,2019/6/29 21:00,-9.81,-9.9,44,163.89,50.48,229.52,147.96,5.1,76,0.274334424
4318,2019/6/29 22:00,-9.85,-9.9,60,190.4,54.9,302.82,182.71,2.1,86,0.373649627
4319,2019/6/29 23:00,-8.52,-9.7,149,389.76,152.62,419.1,320.49,1.5,76,0.853646601
4320,2019/6/30 0:00,-8.31,-9.7,183,321.71,135.93,433.84,297.16,3.3,93,0.693649624
4321,2019/6/30 1:00,-7.73,-9.5,188,326.48,151.75,536.64,338.29,2.1,73,0.784701726
4322,2019/6/30 2:00,-7.81,-9.5,227,331.56,149.24,591.85,357.55,3.4,66,0.759892512
4323,2019/6/30 3:00,-7.35,-9.5,241,372.6,197.64,695.89,422.04,4,71,0.860990062
4324,2019/6/30 4:00,-7.21,-9.4,205,384.16,187.34,614.1,395.2,3.2,80,0.881739285
4325,2019/6/30 5:00,-7.54,-9.4,230,303.6,149.04,621.53,358.06,3.4,46,0.729080274
4326,2019/6/30 6:00,-6.95,-9.2,226,359.84,171.6,654.72,395.39,2.6,66,0.879018329
4327,2019/6/30 7:00,-7.25,-9.3,201,323.04,144.24,619.44,362.24,1.6,83,0.82075063
4328,2019/6/30 8:00,-7.31,-9.3,200,323.83,144.72,614.04,360.86,4.1,75,0.744045311
4329,2019/6/30 9:00,-7.29,-9.1,200,310.05,138.92,613.35,354.11,2.8,62,0.754084982
4330,2019/6/30 10:00,-7.04,-9,229,355.68,158.86,669.75,394.76,2.4,11,0.877288017
4331,2019/6/30 11:00,-6.96,-9,232,368.35,155.74,682.88,402.32,3.3,63,0.86119488
4332,2019/6/30 12:00,-6.64,-9,241,357.24,162.54,688.94,402.91,2.8,75,0.879377478
4333,2019/6/30 13:00,-6.5,-8.9,239,361.4,159.64,701.68,407.57,1.7,55,0.94250863
4334,2019/6/30 14:00,-6.79,-9,243,345.94,151.5,690.9,396.11,3.2,66,0.838612895
4335,2019/6/30 15:00,-6.46,-8.8,241,369.94,163.89,711.96,415.26,1.4,83,0.960520435
4336,2019/6/30 16:00,-6.1,-8.7,245,384.72,159.12,731.3,425.05,1.9,350,0.701294995
4337,2019/6/30 17:00,-5.9,-8.6,251,406.58,167.13,761.25,444.99,2.2,54,1.022465297
4338,2019/6/30 18:00,-5.73,-8.6,267,401.85,173.6,800.06,458.5,2.4,51,1.023974202
4339,2019/6/30 19:00,-5.7,-8.7,265,407.74,174.16,805.51,462.47,3.1,73,0.983700634
4340,2019/6/30 20:00,-5.16,-8.3,273,420.08,180.09,825.44,475.2,1.6,26,1.120323618
4341,2019/6/30 21:00,-5.31,-8.5,257,409.26,165.1,788.64,454.33,0.2,30,1.170912489
4342,2019/6/30 22:00,-5.27,-8.2,254,397.6,159.25,774.9,443.92,0,287,0.919247376
4343,2019/6/30 23:00,-5.16,-8.2,250,388.26,151.44,767.52,435.74,2.4,33,1.004037481
4344,2019/7/1 0:00,-5.23,-8.3,287,394.35,169.26,854.92,472.84,1.2,284,0.898531929
4345,2019/7/1 1:00,-4.25,-7.7,303,451.71,186.76,932.4,523.62,0.1,264,1.121111453
4346,2019/7/1 2:00,-3.33,-7.6,477,947.2,315.04,2074.18,1112.14,0,209,2.241259884
4347,2019/7/1 3:00,-3.58,-7.7,464,938.53,305.76,2318,1187.43,2.6,295,2.153180001
4348,2019/7/1 4:00,-2.48,-7.4,500,1394.82,347.33,2936.7,1559.62,0.6,235,3.005460847
4349,2019/7/1 5:00,-4.17,-8,307,767.52,193.32,1787.72,916.19,0,225,1.814516841
4350,2019/7/1 6:00,-4.06,-7.7,521,1285.86,277.78,3176.8,1580.15,0.1,320,2.761128402
4351,2019/7/1 7:00,-4.5,-8.1,425,942.34,233.6,2316.42,1164.12,1.2,323,2.104968051
4352,2019/7/1 8:00,-4.35,-7.8,473,1191.4,299.71,2785.26,1425.46,2.7,347,2.548062415
4353,2019/7/1 9:00,-3.77,-7.6,550,1448.85,411.04,2928.9,1596.26,1.7,311,2.968773568
4354,2019/7/1 10:00,-2.68,-7.4,570,1116.5,411.6,3834.88,1787.66,2.8,327,2.951674473
4355,2019/7/1 11:00,-2.02,-7.1,584,1708.77,430.7,3829.76,1989.74,1.6,297,3.766627737
4356,2019/7/1 12:00,-3.02,-7.9,304,1237.6,276.64,3727.5,1747.25,3.6,289,3.273123785
4357,2019/7/1 13:00,-3.85,-7.9,294,952.9,188.5,1912.32,1017.91,3.2,302,2.213237522
4358,2019/7/1 14:00,-4.77,-8,286,1184,266.03,2255.86,1235.3,3.3,347,2.387190335
4359,2019/7/1 15:00,-4.66,-7.9,261,926.1,325.6,1832.6,1028.1,3,346,1.924507989
4360,2019/7/1 16:00,-5.18,-8.2,463,944.28,173.76,1548.36,888.8,2.2,342,1.84672484
4361,2019/7/1 17:00,-5.2,-8,471,1542.15,290.94,3524.7,1785.93,1.1,332,3.25052843
4362,2019/7/1 18:00,-4.66,-7.6,470,1680.86,373,3163.45,1739.1,1.1,321,3.336077305
4363,2019/7/1 19:00,-4,-8,475,1143.92,222.27,3427.5,1597.9,2.2,345,2.697177257
4364,2019/7/1 20:00,-4.08,-7.8,490,1685.44,355.2,3368.96,1803.2,1.7,327,3.461041499
4365,2019/7/1 21:00,-3.91,-7.9,481,1698.24,344.98,3361.44,1801.55,1.6,332,3.476245211
4366,2019/7/1 22:00,-4.58,-8.4,204,741.6,166.75,1376.4,761.58,5.1,350,1.54079634
4367,2019/7/1 23:00,-5.4,-8.3,314,711.98,159.28,1458.24,776.5,2.7,296,1.495876851
4368,2019/7/2 0:00,-5.56,-8.3,436,1251.6,274.17,2641.32,1389.03,3.2,298,2.63608626
4369,2019/7/2 1:00,-4.5,-7.8,429,1530.88,317.77,2868.93,1572.53,2,288,3.097768097
4370,2019/7/2 2:00,-3.96,-7.7,421,1449.92,303.81,2606.52,1453.42,1.4,278,2.910702429
4371,2019/7/2 3:00,-4.27,-7.5,337,1354.24,296,2669.16,1439.8,2,287,2.769649714
4372,2019/7/2 4:00,-3.89,-7.3,371,1350.54,294,2632,1425.51,1.2,305,2.733944941
4373,2019/7/2 5:00,-5.41,-8.2,239,1033.2,211.41,1924.93,1056.51,2.4,274,2.068249099
4374,2019/7/2 6:00,-5.69,-8.2,318,1061.06,221.4,2284.62,1189.03,3.1,297,2.229788637
4375,2019/7/2 7:00,-6,-8.4,318,1113,197.64,2065.25,1125.3,4.6,309,2.263682423
4376,2019/7/2 8:00,-7.68,-9,143,402.64,92.95,853.3,449.63,2.2,317,0.679747027
4377,2019/7/2 9:00,-6.62,-8.7,241,619.92,154.14,1231.2,668.42,2.3,264,1.266237646
4378,2019/7/2 10:00,-7.66,-8.8,195,729.22,139.27,1333.22,733.9,1.6,322,1.259545107
4379,2019/7/2 11:00,-7.69,-8.9,193,752.76,160.38,1478.1,797.08,2,312,1.418762139
4380,2019/7/2 12:00,-7.73,-8.7,189,730.62,161.48,1438.23,776.78,1.7,318,1.362845229
4381,2019/7/2 13:00,-7.62,-8.6,189,713.92,146.6,1368.36,742.96,2,318,1.312201052
4382,2019/7/2 14:00,-7.66,-8.5,173,693.72,146.6,1340.34,726.89,1.4,271,1.313109672
4383,2019/7/2 15:00,-8.18,-8.8,146,609.22,130.32,1156.54,632.03,2.5,297,1.073570655
4384,2019/7/2 16:00,-8.23,-8.7,139,549,116.48,1110,591.83,1,314,0.957458679
4385,2019/7/2 17:00,-8.33,-8.7,117,495.72,108.45,946.15,516.77,1,271,0.859404282
4386,2019/7/2 18:00,-8.7,-8.9,96,404.88,93.99,789.66,429.51,1.5,303,0.621572985
4387,2019/7/2 19:00,-9.43,-9.1,68,307.45,76.78,575.12,319.78,0.1,303,0.447232173
4388,2019/7/2 20:00,-10.93,-9.9,28,166.32,39.42,269.42,158.39,0,281,0.178699923
4389,2019/7/2 21:00,0.01,0.1,1,0,0,0,0,0.1,1,0.379993053
4390,2019/7/2 22:00,-14.58,-13.5,86,475.8,157.95,864.8,499.52,2.4,282,0.701382693
4391,2019/7/2 23:00,-13.46,-12.9,111,579.86,192.96,1087.5,620.11,1.8,279,0.949460716
4392,2019/7/3 0:00,-13.46,-12.9,111,616.56,192.96,1087.5,632.34,1.8,279,1.005891879
4393,2019/7/3 1:00,-12.5,-12.6,128,690.9,230.88,1239.15,720.31,2.5,293,1.201731437
4394,2019/7/3 2:00,-11.43,-12.2,154,789.66,255.85,1458.6,834.7,3.3,277,1.498154009
4395,2019/7/3 3:00,-9.25,-11.4,212,1029.99,321.3,1932.8,1094.7,1.5,283,2.030309593
4396,2019/7/3 4:00,-8.98,-11.4,218,1058.2,327.6,1967.24,1117.68,1.8,270,2.107845819
4397,2019/7/3 5:00,-8.71,-11.2,228,1095.2,347.05,2026.08,1156.11,1.8,284,2.180476863
4398,2019/7/3 6:00,-8.18,-11,248,1169.2,357.28,2149.88,1225.45,2.4,269,2.34505747
4399,2019/7/3 7:00,-7.52,-10.7,285,1219.35,364.23,2334.3,1305.96,2.8,283,2.533185708
